Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes,Decision,Decision_Reason,Verified_Source,Verified_Date,Verified_Country,Verified_Genre,Verified_Status,Confidence_New,Evidence
Artyści Nieznani,,,,,https://www.facebook.com/ArtysciNieznani,,,https://www.facebook.com/ArtysciNieznani,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/ArtysciNieznani,2026-09-23,,,,Low,no decisive current signal
Ascendancy,Czechia,,power metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Czech-Republic/,2026-09-23,Czechia,power metal,,Low,no decisive current signal
Asenblut,Germany,Göttingen,viking metal,,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,Official site lists contact & booking,https://www.asenblut.com/en/,Contact page/source needed,"Official site lists contact/booking; address is redacted in the accessible crawl, so verify on site.",KEEP,Band identity verified and there is current/active evidence,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026-09-23,Germany,viking metal,Active,Medium,existing current source
Asgaard,,Lewin Brzeski,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Ass To Mouth,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Atonement,,,,,https://www.facebook.com/atonementbandpoland,,,https://www.facebook.com/atonementbandpoland,,2026-09-22,,,,,,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.facebook.com/atonementbandpoland,2026-09-23,,,,Low,no decisive current signal
Atrophia Red Sun,,Cracow,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Avenger,Czechia,,"death metal, thrash",,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.youtube.com/watch?v=BPDuqVOJfLU,2026-09-23,Czechia,"death metal, thrash",,Low,no decisive current signal
Azarath,,Tczew,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Azel's Mountain,,,,,https://www.facebook.com/Azels-Mountain-252026401640603/,,,https://www.facebook.com/Azels-Mountain-252026401640603/,,2026-09-22,,,,,,,KEEP,Band identity verified and there is current/active evidence,https://www.facebook.com/Azels-Mountain-252026401640603/,2026-09-23,,,Active,Medium,existing current source
Backbone,,Warsaw,"doom, post-metal",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metal-archives.com/,2026-09-23,,"doom, post-metal",,Low,no decisive current signal
Balgeroth,Germany,,death metal,,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings,KEEP,Band identity verified and there is current/active evidence,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026-09-23,Germany,death metal,Active,Medium,existing current source
Bangarang Festival,,,,,https://www.bangarangfestival.com/,,,https://www.bangarangfestival.com/,,2026-09-22,,,,,,,REMOVE,Entity name indicates event/media/venue/organisation rather than a band,https://www.bangarangfestival.com/,2026-09-23,,,,High,entity-type rule
Banisher,Poland,,death metal,sonicmadnessproductions@gmail.com,,,,https://www.metalunderground.com/bands/country/Poland/,Metal Underground (Poland),2026-09-22,,High,Booking,https://banisher.pl/,,Current public contact verified.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,death metal,,Low,no decisive current signal
Batushka,,,black metal,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,black metal,,Low,no decisive current signal
Beehover,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/2/,2026-09-23,Germany,,,Low,no decisive current signal
Begging For Incest,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/2/,2026-09-23,Germany,,,Low,no decisive current signal
Beheading Machine,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Behemoth,,Gdańsk,"black, death metal",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,"black, death metal",,Low,no decisive current signal
Beissert,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/2/,2026-09-23,Germany,,,Low,no decisive current signal
Belhaven,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Believe,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Belzebong,,Kielce,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Berzano,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/2/,2026-09-23,Germany,,,Low,no decisive current signal
Besna,Slovakia,Bratislava,"post-black, post-metal",,,,,https://www.pohodafestival.sk/en/news/besna-to-bring-intense-post-black-metal-with-folkloric-roots-to-pohoda-2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Pohoda feature + performance,KEEP,Band identity verified and there is current/active evidence,https://www.metal-archives.com/bands/Besna/3540441398,2026-09-23,Slovakia,"post-black, post-metal",Active,High,Metal Archives active; 2025/2026 activity; existing current source
Bestiality,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Bestiar,,Gostyń,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
Bethlehem,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/2/,2026-09-23,Germany,,,Low,no decisive current signal
Betrayal,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.youtube.com/watch?v=r3Ecc60AseI,2026-09-23,Germany,,,Low,no decisive current signal
Betrayed,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.youtube.com/watch?v=_dL3AygsCMc,2026-09-23,Germany,,,Low,no decisive current signal
Beyond,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.youtube.com/watch?v=qu_FSptjRic,2026-09-23,Germany,,,Low,no decisive current signal
Beyond The Black,Germany,Mannheim,symphonic metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/2/,2026-09-23,Germany,symphonic metal,,Low,no decisive current signal
Beyond The Bridge,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/2/,2026-09-23,Germany,,,Low,no decisive current signal
Beyond The Void,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Germany/page/2/,2026-09-23,Germany,,,Low,no decisive current signal
Biesy,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.,REVIEW,No sufficiently reliable current activity signal after exact-name/source filtering,https://www.metalunderground.com/bands/country/Poland/,2026-09-23,Poland,,,Low,no decisive current signal
